# the CSV layout may change over time.
# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA (J2000)                         ,RA Uncertainty                     ,DEC (J2000)                        ,DEC Uncertainty                    ,Flux Density                       ,Flux Density Uncertainty           ,Frequency                          ,Separation                         ,UV Min                             ,UV Max                             ,Names
#                                  ,                                   ,                                   ,hexagesimal                        ,decimal degrees                    ,hexagesimal                        ,decimal degrees                    ,Jy                                 ,Jy                                 ,GHz                                ,degrees                            ,klambda                            ,klambda                            ,separated by '|'
#width:35                          ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width: until EOL                   
# (note: uvmin: if greater than zero, the scale of the measured (large scale) extent of the source.)
# (note: uvmax: the scale where (small scale) structure has been measured within the source, or a limit on the resolved structure. On angular scales between uvmin and uvmax the source appears as a point source, i.e. the amplitude is constant as a function of scale.)
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:32:16.04026                     ,                                   ,+18:32:12.1337                     ,                                   ,0.021                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-539.0                             ,J0832+1832|J0832+185|J083216+183203|B0829+187|VLA_J0832+1832
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:27:38.58823                     ,4.0E-7                             ,+35:25:05.0772                     ,7.0E-7                             ,0.028                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,-424.0                             ,J0827+3525|J0827+354|J082739+352501|B0824+355|VLA_J0827+3525
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:25:47.39340                     ,8.0E-7                             ,+27:04:22.0231                     ,9.0E-7                             ,0.052                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,-461.0                             ,J0825+2704|J0825+270|J082546+270420|B0822+272|VLA_J0825+2704
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:24:55.48385                     ,1.0E-7                             ,+39:16:41.9041                     ,2.0E-7                             ,0.121                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-424.0                             ,J0824+3916|J0824+392|J082456+391645|B0821+394|VLA_J0824+3916
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:24:33.00929                     ,                                   ,+24:38:43.1160                     ,                                   ,0.059                              ,0.006                              ,2.8499E11                          ,0.006                              ,                                   ,-485.0                             ,J0824+2438|J0824+246|J082432+243833|B0821+248|VLA_J0824+2438
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:23:41.13199                     ,                                   ,+29:28:28.1993                     ,                                   ,0.054                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,-438.0                             ,J0823+2928|J0823+294|J082341+292842|B0820+296|VLA_J0823+2928
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:23:24.75840                     ,2.7777777777777776E-7              ,+22:23:03.3000                     ,2.7777777777777776E-7              ,0.173                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-506.0                             ,J0823+2223|J0823+223|J082324+222314|B0820+225|VLA_J0823+2223
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:21:54.06871                     ,7.0E-7                             ,+28:57:39.5986                     ,8.0E-7                             ,0.027                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,-443.0                             ,J0821+2857|J0821+289|J082154+285746|B0818+291|VLA_J0821+2857
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:17:10.54774                     ,                                   ,+23:52:23.9520                     ,                                   ,0.018                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-492.0                             ,J0817+2352|J0817+238|J081710+235225|B0814+240|VLA_J0817+2352
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:15:25.94486                     ,                                   ,+36:35:15.1490                     ,                                   ,0.098                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-424.0                             ,J0815+3635|J0815+365|J081526+363505|B0812+367|VLA_J0815+3635
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:14:09.21840                     ,                                   ,+32:37:31.9800                     ,                                   ,0.017                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-423.0                             ,J0814+3237|J0814+326|J081409+323734|B0810+327|VLA_J0814+3237
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:58:28.10815                     ,9.0E-7                             ,+37:47:11.8075                     ,1.1E-6                             ,0.038                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-423.0                             ,J0758+3747|J0758+377|B0755+379|VLA_J0758+3747
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:52:40.90788                     ,                                   ,+37:30:24.3122                     ,                                   ,0.046                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,-423.0                             ,J0752+3730|J0752+375|J075240+373020|B0749+376|VLA_J0752+3730
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:51:53.67324                     ,                                   ,+33:13:19.8181                     ,                                   ,0.064                              ,0.006                              ,2.8499E11                          ,0.006                              ,                                   ,-424.0                             ,J0751+3313|J0751+332|J075153+331331|B0748+333|VLA_J0751+3313
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:45:59.32402                     ,                                   ,+33:13:34.1360                     ,                                   ,0.039                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-424.0                             ,J0745+3313|J0745+332|J074559+331333|B0742+333|VLA_J0745+3313
ALMA-Band 7                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:43:09.88654                     ,                                   ,+39:41:30.7813                     ,                                   ,0.014                              ,0.001                              ,2.8499E11                          ,0.001                              ,                                   ,-423.0                             ,J0743+3941|J0743+396|J074308+394108|B0739+398|VLA_J0743+3941
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:50:24.72979                     ,6.0E-7                             ,+37:47:09.4776                     ,1.2E-6                             ,0.075                              ,0.007                              ,9.506E10                           ,0.007                              ,                                   ,-424.0                             ,J0850+3747|J0850+377|J085025+374659|B0847+379|VLA_J0850+3747
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:44:29.09782                     ,                                   ,+38:30:55.7100                     ,                                   ,0.031                              ,0.003                              ,9.506E10                           ,0.003                              ,                                   ,-424.0                             ,J0844+3830|J0844+385|J084428+383057|B0841+386|VLA_J0844+3830
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:42:05.09417                     ,                                   ,+18:35:40.9906                     ,                                   ,0.092                              ,0.009                              ,9.506E10                           ,0.009                              ,                                   ,-539.0                             ,J0842+1835|J0842+185|J084205+183552|B0839+187|VLA_J0842+1835
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:40:47.58843                     ,3.3333333333333334E-8              ,+13:12:23.5638                     ,4.7222222222222226E-8              ,0.354                              ,0.04                               ,9.506E10                           ,0.04                               ,                                   ,-582.0                             ,J0840+1312|J0840+132|3C207|B0838+133|VLA_J0840+1312
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:39:30.72137                     ,                                   ,+18:02:47.1426                     ,                                   ,0.071                              ,0.007                              ,9.506E10                           ,0.007                              ,                                   ,-544.0                             ,J0839+1802|J0839+180|J083931+180233|B0836+182|VLA_J0839+1802
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:32:16.04026                     ,                                   ,+18:32:12.1337                     ,                                   ,0.047                              ,0.005                              ,9.506E10                           ,0.005                              ,                                   ,-539.0                             ,J0832+1832|J0832+185|J083216+183203|B0829+187|VLA_J0832+1832
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:27:38.58823                     ,4.0E-7                             ,+35:25:05.0772                     ,7.0E-7                             ,0.078                              ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,-424.0                             ,J0827+3525|J0827+354|J082739+352501|B0824+355|VLA_J0827+3525
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:24:55.48385                     ,1.0E-7                             ,+39:16:41.9041                     ,2.0E-7                             ,0.317                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-424.0                             ,J0824+3916|J0824+392|J082456+391645|B0821+394|VLA_J0824+3916
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:24:33.00929                     ,                                   ,+24:38:43.1160                     ,                                   ,0.102                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,-485.0                             ,J0824+2438|J0824+246|J082432+243833|B0821+248|VLA_J0824+2438
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:23:41.13199                     ,                                   ,+29:28:28.1993                     ,                                   ,0.14                               ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,-438.0                             ,J0823+2928|J0823+294|J082341+292842|B0820+296|VLA_J0823+2928
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:23:24.75840                     ,2.7777777777777776E-7              ,+22:23:03.3000                     ,2.7777777777777776E-7              ,0.313                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-506.0                             ,J0823+2223|J0823+223|J082324+222314|B0820+225|VLA_J0823+2223
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:21:54.06871                     ,7.0E-7                             ,+28:57:39.5986                     ,8.0E-7                             ,0.062                              ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,-443.0                             ,J0821+2857|J0821+289|J082154+285746|B0818+291|VLA_J0821+2857
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:17:10.54774                     ,                                   ,+23:52:23.9520                     ,                                   ,0.062                              ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,-492.0                             ,J0817+2352|J0817+238|J081710+235225|B0814+240|VLA_J0817+2352
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:15:25.94486                     ,                                   ,+36:35:15.1490                     ,                                   ,0.23                               ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-424.0                             ,J0815+3635|J0815+365|J081526+363505|B0812+367|VLA_J0815+3635
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,08:14:09.21840                     ,                                   ,+32:37:31.9800                     ,                                   ,0.044                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,-423.0                             ,J0814+3237|J0814+326|J081409+323734|B0810+327|VLA_J0814+3237
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:58:28.10815                     ,9.0E-7                             ,+37:47:11.8075                     ,1.1E-6                             ,0.077                              ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,-423.0                             ,J0758+3747|J0758+377|B0755+379|VLA_J0758+3747
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:52:40.90788                     ,                                   ,+37:30:24.3122                     ,                                   ,0.101                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,-423.0                             ,J0752+3730|J0752+375|J075240+373020|B0749+376|VLA_J0752+3730
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:51:53.67324                     ,                                   ,+33:13:19.8181                     ,                                   ,0.162                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-424.0                             ,J0751+3313|J0751+332|J075153+331331|B0748+333|VLA_J0751+3313
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:45:59.32402                     ,                                   ,+33:13:34.1360                     ,                                   ,0.08                               ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,-424.0                             ,J0745+3313|J0745+332|J074559+331333|B0742+333|VLA_J0745+3313
ALMA-Band 3                        ,ALMA                               ,2014-11-12 00:00:00.0              ,07:43:09.88654                     ,                                   ,+39:41:30.7813                     ,                                   ,0.044                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,-423.0                             ,J0743+3941|J0743+396|J074308+394108|B0739+398|VLA_J0743+3941
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,15:07:59.73242                     ,                                   ,+04:15:11.9848                     ,                                   ,0.026                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,-666.0                             ,J1507+0415|J1507+042|J150759+041518|B1505+044|VLA_J1507+0415
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,15:05:06.47716                     ,2.777777777777778E-8               ,+03:26:30.8126                     ,2.777777777777778E-8               ,0.176                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-719.4                             ,J1505+0326|J1505+034|J150505+032628|B1502+036|VLA_J1505+0326
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:58:59.35621                     ,2.777777777777778E-8               ,+04:16:13.8204                     ,3.0555555555555556E-8              ,0.107                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-719.4                             ,J1458+0416|J1458+042|J145859+041600|B1456+044|VLA_J1458+0416
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:57:38.12870                     ,                                   ,+07:49:54.7151                     ,                                   ,0.035                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-645.0                             ,J1457+0749|J1457+078|J145737+075008|B1455+080|VLA_J1457+0749
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:53:53.60064                     ,                                   ,+26:48:33.4098                     ,                                   ,0.12                               ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-508.0                             ,J1453+2648|J1453+268|J145353+264827|B1451+270|VLA_J1453+2648
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:50:31.16893                     ,5.833333333333333E-8               ,+09:10:27.9552                     ,1.1388888888888888E-7              ,0.061                              ,0.006                              ,2.8499E11                          ,0.006                              ,                                   ,-719.4                             ,J1450+0910|J1450+091|J145031+091012|B1448+093|VLA_J1450+0910
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:48:50.36109                     ,3.3333333333333334E-8              ,+04:02:19.8917                     ,4.7222222222222226E-8              ,0.093                              ,0.009                              ,2.8499E11                          ,0.009                              ,                                   ,-719.4                             ,J1448+0402|J1448+040|J144850+040215|B1446+042|VLA_J1448+0402
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:45:16.46525                     ,2.0E-7                             ,+09:58:36.0728                     ,2.0E-7                             ,0.024                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-632.0                             ,J1445+0958|J1445+099|B1442+101|VLA_J1445+0958
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:43:56.89219                     ,1.0E-7                             ,+25:01:44.4907                     ,2.0E-7                             ,0.102                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-502.0                             ,J1443+2501|J1443+250|J144356+250156|B1441+252|VLA_J1443+2501
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:39:08.90237                     ,3.3E-6                             ,+21:14:50.8222                     ,3.5E-6                             ,0.026                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,-533.0                             ,J1439+2114|J1439+212|J143910+211501|B1436+214|VLA_J1439+2114
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:36:40.98108                     ,                                   ,+23:21:03.2598                     ,                                   ,0.089                              ,0.009                              ,2.8499E11                          ,0.009                              ,                                   ,-515.0                             ,J1436+2321|J1436+233|J143641+232039|B1434+235|VLA_J1436+2321
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:34:39.79336                     ,3.0555555555555556E-8              ,+19:52:00.7358                     ,2.777777777777778E-8               ,0.156                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-719.4                             ,J1434+1952|J1434+198|J143440+195215|B1432+200|VLA_J1434+1952
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:30:09.73878                     ,4.7222222222222226E-8              ,+10:43:26.8620                     ,8.055555555555555E-8               ,0.08                               ,0.008                              ,2.8499E11                          ,0.008                              ,                                   ,-611.0                             ,J1430+1043|J1430+107|J143009+104340|B1427+109|VLA_J1430+1043
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:25:49.01801                     ,3.0555555555555556E-8              ,+14:24:56.9018                     ,3.0555555555555556E-8              ,0.178                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-719.4                             ,J1425+1424|J1425+144|J142548+142500|B1423+146|VLA_J1425+1424
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:20:20.89116                     ,                                   ,+17:03:29.1755                     ,                                   ,0.067                              ,0.007                              ,2.8499E11                          ,0.007                              ,                                   ,-564.0                             ,J1420+1703|J1420+170|J142020+170312|B1417+172|VLA_J1420+1703
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:19:59.29707                     ,3.3333333333333334E-8              ,+27:06:25.5528                     ,3.0555555555555556E-8              ,0.097                              ,0.01                               ,2.8499E11                          ,0.01                               ,                                   ,-719.4                             ,J1419+2706|J1419+271|J141958+270625|B1417+273|VLA_J1419+2706
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:15:58.81751                     ,2.777777777777778E-8               ,+13:20:23.7129                     ,3.0555555555555556E-8              ,0.242                              ,0.02                               ,2.8499E11                          ,0.02                               ,                                   ,-591.0                             ,J1415+1320|J1415+133|J141559+132015|B1413+135|VLA_J1415+1320
ALMA-Band 7                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:11:54.86222                     ,                                   ,+21:34:23.4372                     ,                                   ,0.052                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,-525.0                             ,J1411+2134|J1411+215|J141154+213431|B1409+218|VLA_J1411+2134
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,15:07:59.73242                     ,                                   ,+04:15:11.9848                     ,                                   ,0.057                              ,0.006                              ,9.506E10                           ,0.006                              ,                                   ,-666.0                             ,J1507+0415|J1507+042|J150759+041518|B1505+044|VLA_J1507+0415
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:57:38.12870                     ,                                   ,+07:49:54.7151                     ,                                   ,0.04                               ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,-645.0                             ,J1457+0749|J1457+078|J145737+075008|B1455+080|VLA_J1457+0749
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:53:53.60064                     ,                                   ,+26:48:33.4098                     ,                                   ,0.224                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-508.0                             ,J1453+2648|J1453+268|J145353+264827|B1451+270|VLA_J1453+2648
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:50:31.16893                     ,5.833333333333333E-8               ,+09:10:27.9552                     ,1.1388888888888888E-7              ,0.114                              ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,-719.4                             ,J1450+0910|J1450+091|J145031+091012|B1448+093|VLA_J1450+0910
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:48:50.36109                     ,3.3333333333333334E-8              ,+04:02:19.8917                     ,4.7222222222222226E-8              ,0.153                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-719.4                             ,J1448+0402|J1448+040|J144850+040215|B1446+042|VLA_J1448+0402
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:45:16.46525                     ,2.0E-7                             ,+09:58:36.0728                     ,2.0E-7                             ,0.055                              ,0.005                              ,9.506E10                           ,0.005                              ,                                   ,-632.0                             ,J1445+0958|J1445+099|B1442+101|VLA_J1445+0958
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:43:56.89219                     ,1.0E-7                             ,+25:01:44.4907                     ,2.0E-7                             ,0.171                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-502.0                             ,J1443+2501|J1443+250|J144356+250156|B1441+252|VLA_J1443+2501
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:39:08.90237                     ,3.3E-6                             ,+21:14:50.8222                     ,3.5E-6                             ,0.043                              ,0.004                              ,9.506E10                           ,0.004                              ,                                   ,-533.0                             ,J1439+2114|J1439+212|J143910+211501|B1436+214|VLA_J1439+2114
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:36:40.98108                     ,                                   ,+23:21:03.2598                     ,                                   ,0.174                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-515.0                             ,J1436+2321|J1436+233|J143641+232039|B1434+235|VLA_J1436+2321
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:34:39.79336                     ,3.0555555555555556E-8              ,+19:52:00.7358                     ,2.777777777777778E-8               ,0.253                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-719.4                             ,J1434+1952|J1434+198|J143440+195215|B1432+200|VLA_J1434+1952
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:25:49.01801                     ,3.0555555555555556E-8              ,+14:24:56.9018                     ,3.0555555555555556E-8              ,0.306                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-719.4                             ,J1425+1424|J1425+144|J142548+142500|B1423+146|VLA_J1425+1424
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:20:20.89116                     ,                                   ,+17:03:29.1755                     ,                                   ,0.14                               ,0.01                               ,9.506E10                           ,0.01                               ,                                   ,-564.0                             ,J1420+1703|J1420+170|J142020+170312|B1417+172|VLA_J1420+1703
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:19:59.29707                     ,3.3333333333333334E-8              ,+27:06:25.5528                     ,3.0555555555555556E-8              ,0.163                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-719.4                             ,J1419+2706|J1419+271|J141958+270625|B1417+273|VLA_J1419+2706
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:15:58.81751                     ,2.777777777777778E-8               ,+13:20:23.7129                     ,3.0555555555555556E-8              ,0.277                              ,0.03                               ,9.506E10                           ,0.03                               ,                                   ,-591.0                             ,J1415+1320|J1415+133|J141559+132015|B1413+135|VLA_J1415+1320
ALMA-Band 3                        ,ALMA                               ,2014-11-01 00:00:00.0              ,14:11:54.86222                     ,                                   ,+21:34:23.4372                     ,                                   ,0.082                              ,0.008                              ,9.506E10                           ,0.008                              ,                                   ,-525.0                             ,J1411+2134|J1411+215|J141154+213431|B1409+218|VLA_J1411+2134
ALMA-Band 7                        ,ALMA                               ,2014-10-21 00:00:00.0              ,23:12:22.36134                     ,9.722222222222221E-8               ,-01:09:24.7412                     ,2.0833333333333336E-7              ,0.005                              ,6.0E-4                             ,2.8497E11                          ,6.0E-4                             ,                                   ,-2486.0                            ,J2312-0109|J231222-010925|J231223-010912
ALMA-Band 7                        ,ALMA                               ,2014-10-21 00:00:00.0              ,22:46:11.29109                     ,1.611111111111111E-7               ,-03:00:37.6878                     ,3.2777777777777776E-7              ,0.0                                ,6.0E-4                             ,2.8497E11                          ,6.0E-4                             ,                                   ,8.0                                ,J2246-0300|J224611-030036
ALMA-Band 7                        ,ALMA                               ,2014-10-21 00:00:00.0              ,22:36:16.77434                     ,8.88888888888889E-8                ,-04:06:19.6676                     ,1.8055555555555556E-7              ,0.015                              ,0.002                              ,2.8497E11                          ,0.002                              ,                                   ,-2374.0                            ,J2236-0406|J223616-040619
ALMA-Band 3                        ,ALMA                               ,2014-10-21 00:00:00.0              ,23:12:22.36134                     ,9.722222222222221E-8               ,-01:09:24.7412                     ,2.0833333333333336E-7              ,0.034                              ,0.003                              ,9.504E10                           ,0.003                              ,                                   ,-2486.0                            ,J2312-0109|J231222-010925|J231223-010912
ALMA-Band 3                        ,ALMA                               ,2014-10-21 00:00:00.0              ,22:46:11.29109                     ,1.611111111111111E-7               ,-03:00:37.6878                     ,3.2777777777777776E-7              ,0.011                              ,0.001                              ,9.504E10                           ,0.001                              ,                                   ,8.0                                ,J2246-0300|J224611-030036
ALMA-Band 3                        ,ALMA                               ,2014-10-21 00:00:00.0              ,22:36:16.77434                     ,8.88888888888889E-8                ,-04:06:19.6676                     ,1.8055555555555556E-7              ,0.033                              ,0.003                              ,9.504E10                           ,0.003                              ,                                   ,-2374.0                            ,J2236-0406|J223616-040619
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,05:22:23.19672                     ,2.8055555555555556E-7              ,-07:25:13.4779                     ,4.277777777777778E-7               ,0.039                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-2444.0                            ,J0522-0725|J052223-072513|J052224-072531
ALMA-Band 3                        ,ALMA                               ,2014-10-19 00:00:00.0              ,05:32:07.51930                     ,5.0E-8                             ,-03:07:07.0374                     ,8.88888888888889E-8                ,0.221                              ,0.02                               ,9.506E10                           ,0.02                               ,                                   ,-2474.0                            ,J0532-0307|J053207-030657|J053207-030708
ALMA-Band 3                        ,ALMA                               ,2014-10-19 00:00:00.0              ,05:22:23.19672                     ,2.8055555555555556E-7              ,-07:25:13.4779                     ,4.277777777777778E-7               ,0.048                              ,0.005                              ,9.506E10                           ,0.005                              ,                                   ,-2444.0                            ,J0522-0725|J052223-072513|J052224-072531
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,23:59:36.82109                     ,6.944444444444444E-8               ,-00:31:12.8618                     ,1.5833333333333333E-7              ,0.023                              ,0.002                              ,2.8499E11                          ,0.002                              ,                                   ,-1903.0                            ,J2359-0031|J235937-003111|J235937-003114
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,23:49:10.16620                     ,7.777777777777778E-8               ,-04:38:03.3884                     ,1.611111111111111E-7               ,0.031                              ,0.003                              ,2.8499E11                          ,0.003                              ,                                   ,-1900.0                            ,J2349-0438|J234910-043736|J234910-043804
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,23:48:11.75774                     ,4.166666666666666E-8               ,-04:25:56.3814                     ,7.222222222222222E-8               ,0.048                              ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,-1899.0                            ,J2348-0425|J234811-042557|J234812-042539
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,23:33:16.68838                     ,6.38888888888889E-8                ,-01:31:07.3858                     ,1.25E-7                            ,0.05                               ,0.005                              ,2.8499E11                          ,0.005                              ,                                   ,null                               ,J2333-0131|J233316-013107
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,23:23:39.11374                     ,6.111111111111111E-8               ,-06:17:59.2388                     ,1.2222222222222222E-7              ,0.041                              ,0.004                              ,2.8499E11                          ,0.004                              ,                                   ,-1939.0                            ,J2323-0617|J232339-061747|J232339-061758
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,00:50:41.31739                     ,2.777777777777778E-8               ,-09:29:05.2103                     ,2.777777777777778E-8               ,0.093                              ,0.009                              ,2.8499E11                          ,0.009                              ,                                   ,-1816.0                            ,J0050-0929|J0050-094|J005041-092853|J005041-092905|B0048-097
ALMA-Band 7                        ,ALMA                               ,2014-10-19 00:00:00.0              ,00:35:46.25040                     ,3.888888888888889E-8               ,-08:35:54.0426                     ,6.38888888888889E-8                ,0.058                              ,0.006                              ,2.8499E11                          ,0.006                              ,                                   ,-1804.0                            ,J0035-0835|J003546-083554|J003547-083601
