# the CSV layout may change over time.
# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA (J2000)                         ,RA Uncertainty                     ,DEC (J2000)                        ,DEC Uncertainty                    ,Flux Density                       ,Flux Density Uncertainty           ,Frequency                          ,Separation                         ,UV Min                             ,UV Max                             ,Names
#                                  ,                                   ,                                   ,hexagesimal                        ,decimal degrees                    ,hexagesimal                        ,decimal degrees                    ,Jy                                 ,Jy                                 ,GHz                                ,degrees                            ,klambda                            ,klambda                            ,separated by '|'
#width:35                          ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width:35                           ,width: until EOL                   
# (note: uvmin: if greater than zero, the scale of the measured (large scale) extent of the source.)
# (note: uvmax: the scale where (small scale) structure has been measured within the source, or a limit on the resolved structure. On angular scales between uvmin and uvmax the source appears as a point source, i.e. the amplitude is constant as a function of scale.)
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,07:57:14.0771                      ,1.1305555555555556E-6              ,-73:53:09.369                      ,3.2777777777777776E-7              ,0.044                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-260.0                             ,J0757-7353|J075708-735306|J075714-735308
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,05:05:43.1737                      ,8.694444444444444E-7               ,-79:14:38.997                      ,1.4444444444444445E-7              ,0.123                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-230.0                             ,J0505-7914|J050543-791439|J050545-791436
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,08:33:43.1409                      ,5.86111111111111E-7                ,-73:05:26.205                      ,1.3333333333333334E-7              ,0.116                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-267.0                             ,J0833-7305|J083339-730519|J083343-730526
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,05:46:41.8385                      ,3.194444444444444E-7               ,-64:15:21.935                      ,9.722222222222221E-8               ,0.058                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-264.0                             ,J0546-6415|J054641-641522|J054642-641522
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,08:45:11.3347                      ,7.444444444444445E-7               ,-65:27:23.165                      ,2.3333333333333333E-7              ,0.056                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-292.0                             ,J0845-6527|J084509-652719|J084511-652722
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,02:53:10.8817                      ,5.583333333333333E-7               ,-75:13:16.686                      ,1.3333333333333334E-7              ,0.206                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-211.0                             ,J0253-7513|J025310-751315|J025315-751318
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,06:25:24.2892                      ,3.055555555555556E-7               ,-60:20:29.507                      ,8.333333333333333E-8               ,0.089                              ,0.009                              ,9.744E10                           ,0.009                              ,                                   ,-285.0                             ,J0625-6020|J062523-602010|J062524-602030
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,04:28:10.8803                      ,1.4083333333333335E-6              ,-64:38:23.360                      ,9.63888888888889E-7                ,0.22                               ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-239.0                             ,J0428-6438|J042810-643823|J042812-643857
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,06:28:57.4879                      ,1.811111111111111E-6               ,-62:48:44.745                      ,3.388888888888889E-7               ,0.239                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-280.0                             ,J0628-6248|J062857-624842|J062857-624845
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,03:32:42.9999                      ,8.388888888888889E-7               ,-72:49:04.523                      ,1.8333333333333333E-7              ,0.159                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-215.0                             ,J0332-7249|J033243-724904|J033245-724910
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,07:19:04.4739                      ,7.388888888888889E-7               ,-62:18:02.445                      ,2.1666666666666667E-7              ,0.297                              ,0.03                               ,9.744E10                           ,0.03                               ,                                   ,-291.0                             ,J0719-6218|J071904-621760|J071904-621802
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,07:38:56.4962                      ,8.88888888888889E-8                ,-67:35:50.826                      ,3.611111111111111E-8               ,0.095                              ,0.009                              ,9.744E10                           ,0.009                              ,                                   ,-279.0                             ,J0738-6735|J073854-673545|J073856-673551
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,07:44:20.3936                      ,2.2500000000000002E-7              ,-69:19:07.157                      ,1.0555555555555555E-7              ,0.155                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-275.0                             ,J0744-6919|J074418-691903|J074420-691906
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,08:55:11.7699                      ,1.8611111111111113E-7              ,-71:49:06.457                      ,7.222222222222222E-8               ,0.19                               ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-273.0                             ,J0855-7149|J085504-714857|J085511-714904
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,04:52:34.2953                      ,1.627777777777778E-6               ,-85:35:18.244                      ,1.1111111111111112E-7              ,0.191                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-232.0                             ,J0452-8535|J045234-853518|J045236-853515
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,07:34:43.4197                      ,4.916666666666666E-7               ,-77:11:13.486                      ,1.0E-7                             ,0.104                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-248.0                             ,J0734-7711|J073438-771103|J073443-771114
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,05:41:50.7759                      ,2.555555555555556E-7               ,-73:32:15.347                      ,1.1944444444444445E-7              ,0.23                               ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-242.0                             ,J0541-7332|J054150-733215
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,11:52:53.2212                      ,1.9111111111111112E-6              ,-83:44:09.438                      ,1.75E-7                            ,0.103                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-245.0                             ,J1152-8344|J115253-834410|J115257-834358
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,02:29:34.9466                      ,1.527777777777778E-7               ,-78:47:45.602                      ,3.0555555555555556E-8              ,0.258                              ,0.03                               ,9.744E10                           ,0.03                               ,                                   ,-216.0                             ,J0229-7847|J022934-784744|J022938-784746
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:46:29.8277                      ,8.083333333333334E-7               ,-58:12:52.416                      ,2.916666666666667E-7               ,0.095                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-267.0                             ,J1946-5812|J194629-581246|J194629-581250
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:31:32.9618                      ,1.3888888888888888E-7              ,-38:37:04.363                      ,3.555555555555556E-7               ,0.025                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-330.0                             ,J2131-3837|J213133-383703
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:07:54.0021                      ,1.8333333333333333E-7              ,-57:07:36.666                      ,2.138888888888889E-7               ,0.009                              ,9.0E-4                             ,9.744E10                           ,9.0E-4                             ,                                   ,-305.0                             ,J2207-5707|J220753-570734|J220754-570736
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:41:07.9544                      ,8.916666666666667E-7               ,-52:42:40.743                      ,4.694444444444444E-7               ,0.001                              ,2.0E-4                             ,9.744E10                           ,2.0E-4                             ,                                   ,-298.0                             ,J2041-5242|J204107-524242
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:55:03.0688                      ,8.75E-7                            ,-59:30:18.253                      ,2.972222222222222E-7               ,0.019                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-297.0                             ,J2155-5930|J215501-593020|J215502-593019
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:20:26.1117                      ,1.8694444444444447E-6              ,-51:02:55.154                      ,7.472222222222222E-7               ,0.022                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-310.0                             ,J2120-5102|J212026-510255|J212027-510302
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:40:14.2334                      ,4.75E-7                            ,-38:36:48.938                      ,9.000000000000001E-7               ,0.074                              ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-324.0                             ,J2040-3836|J204014-383646|J204015-383648
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:44:04.7185                      ,8.472222222222222E-7               ,-41:37:51.103                      ,5.444444444444444E-7               ,0.019                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-329.0                             ,J2144-4137|J214404-413750
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:23:28.0950                      ,8.11111111111111E-7                ,-50:17:13.066                      ,5.722222222222222E-7               ,0.015                              ,0.001                              ,9.744E10                           ,0.001                              ,                                   ,-321.0                             ,J2223-5017|J222328-501712
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:59:41.5968                      ,1.4722222222222222E-7              ,-36:45:54.609                      ,3.861111111111111E-7               ,0.01                               ,0.001                              ,9.744E10                           ,0.001                              ,                                   ,-671.0                             ,J2059-3645|J205940-364553|J205941-364554
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:39:24.1732                      ,4.444444444444445E-7               ,-42:35:20.469                      ,7.888888888888889E-7               ,0.121                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-328.0                             ,J2139-4235|J213924-423508|J213924-423520
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:11:49.9331                      ,9.944444444444446E-7               ,-45:19:30.373                      ,5.361111111111111E-7               ,0.062                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-328.0                             ,J2211-4519|J221149-451930|J221150-451931
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:11:35.2062                      ,5.5E-7                             ,-48:50:53.682                      ,2.4722222222222224E-7              ,0.123                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-323.0                             ,J2211-4850|J221135-485053|J221135-485103
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:48:40.6944                      ,6.75E-7                            ,-55:04:28.575                      ,2.555555555555556E-7               ,0.012                              ,0.001                              ,9.744E10                           ,0.001                              ,                                   ,-308.0                             ,J2148-5504|J214840-550426|J214840-550428
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:27:37.4994                      ,1.0555555555555555E-6              ,-56:41:47.011                      ,3.7222222222222226E-7              ,0.052                              ,0.005                              ,9.744E10                           ,0.005                              ,                                   ,-288.0                             ,J2027-5641|J202737-564146|J202737-564147
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:27:58.9081                      ,3.5E-7                             ,-38:58:56.682                      ,6.444444444444444E-7               ,0.075                              ,0.008                              ,9.744E10                           ,0.008                              ,                                   ,-331.0                             ,J2127-3858|J212758-385849|J212758-385856
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:56:54.9026                      ,6.611111111111111E-7               ,-38:57:16.404                      ,1.0111111111111111E-6              ,0.131                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-328.0                             ,J2056-3857|J205654-385714|J205655-385725
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:18:19.0250                      ,4.6111111111111107E-7              ,-50:38:41.730                      ,3.388888888888889E-7               ,0.034                              ,0.003                              ,9.744E10                           ,0.003                              ,                                   ,-321.0                             ,J2218-5038|J221818-503834|J221818-503841
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:11:12.1527                      ,7.0E-7                             ,-55:08:06.172                      ,2.638888888888889E-7               ,0.028                              ,0.003                              ,9.744E10                           ,0.003                              ,                                   ,-302.0                             ,J2111-5508|J211110-550801|J211112-550806
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:09:16.2095                      ,5.472222222222221E-7               ,-47:10:00.117                      ,2.5E-7                             ,0.044                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-326.0                             ,J2209-4710|J220914-471004|J220916-471000
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:02:45.8862                      ,3.194444444444444E-7               ,-33:13:16.195                      ,7.638888888888889E-7               ,0.019                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-682.0                             ,J2102-3313|J210245-331316|J210247-331254
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:50:01.9138                      ,5.222222222222223E-7               ,-39:12:10.642                      ,2.861111111111111E-7               ,0.087                              ,0.009                              ,9.744E10                           ,0.009                              ,                                   ,-327.0                             ,J2050-3912|J205001-391208|J205002-391214
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:29:35.0553                      ,2.2222222222222224E-7              ,-53:39:07.295                      ,1.8055555555555556E-7              ,0.071                              ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-297.0                             ,J2029-5339|J202934-533907
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:31:32.3341                      ,5.833333333333334E-7               ,-45:07:24.161                      ,2.9444444444444444E-7              ,0.021                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-315.0                             ,J2031-4507|J203132-450723
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:23:28.1013                      ,6.638888888888889E-7               ,-58:12:25.220                      ,2.0277777777777776E-7              ,0.041                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-285.0                             ,J2023-5812|J202327-581227
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:10:13.8690                      ,1.9166666666666665E-7              ,-36:35:26.337                      ,3.9166666666666664E-7              ,0.037                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-663.0                             ,J2110-3635|J211013-363503|J211013-363526
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:17:28.5654                      ,6.000000000000001E-7               ,-37:53:46.095                      ,3.2777777777777776E-7              ,0.078                              ,0.008                              ,9.744E10                           ,0.008                              ,                                   ,-324.0                             ,J2017-3753|J201727-375354|J201728-375343
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:19:37.3963                      ,6.083333333333334E-7               ,-45:45:11.908                      ,2.8333333333333336E-7              ,0.19                               ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-323.0                             ,J2119-4545|J211936-454504|J211937-454512
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,22:16:55.4665                      ,1.2333333333333335E-6              ,-45:21:44.617                      ,9.222222222222221E-7               ,0.028                              ,0.003                              ,9.744E10                           ,0.003                              ,                                   ,50.0                               ,J2216-4521|J221655-452144
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:32:08.3000                      ,9.222222222222221E-7               ,-54:20:36.521                      ,9.694444444444446E-7               ,0.06                               ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-309.0                             ,J2132-5420|J213206-542021|J213208-542037
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:30:52.3906                      ,2.2222222222222224E-7              ,-45:15:43.332                      ,8.333333333333333E-8               ,0.104                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-325.0                             ,J2130-4515|J213051-451537|J213052-451543
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:22:51.3206                      ,1.6666666666666665E-7              ,-40:38:44.744                      ,3.4722222222222224E-7              ,0.067                              ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-322.0                             ,J2022-4038|J202251-403844
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:28:00.7269                      ,7.083333333333333E-7               ,-52:26:11.994                      ,2.75E-7                            ,0.055                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-302.0                             ,J2028-5226|J202800-522611|J202801-522608
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:39:30.0867                      ,6.000000000000001E-7               ,-45:10:01.273                      ,2.972222222222222E-7               ,0.073                              ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-305.0                             ,J1939-4510|J193929-450958|J193930-451001
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:24:29.1112                      ,8.5E-7                             ,-49:48:06.871                      ,4.833333333333333E-7               ,0.162                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-318.0                             ,J2124-4948|J212429-494804|J212429-494806
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:35:20.1510                      ,2.1944444444444445E-7              ,-50:06:51.732                      ,8.055555555555555E-8               ,0.111                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-319.0                             ,J2135-5006|J213519-500651|J213520-500651
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:59:49.3169                      ,4.527777777777777E-7               ,-44:16:11.115                      ,2.8055555555555556E-7              ,0.022                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-313.0                             ,J1959-4416|J195949-441611
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:12:09.5411                      ,5.944444444444444E-7               ,-47:21:20.311                      ,2.75E-7                            ,0.078                              ,0.008                              ,9.744E10                           ,0.008                              ,                                   ,-310.0                             ,J2012-4721|J201209-472111|J201209-472120
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:50:37.4017                      ,1.0833333333333334E-7              ,-58:04:39.748                      ,9.722222222222221E-8               ,0.06                               ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-281.0                             ,J1950-5804|J195037-580439|J195037-580441
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:54:45.0446                      ,5.555555555555555E-7               ,-38:26:32.549                      ,4.166666666666667E-7               ,0.039                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-335.0                             ,J2154-3826|J215444-382637|J215445-382632
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:07:55.1844                      ,1.1111111111111112E-7              ,-44:34:44.278                      ,2.0555555555555556E-7              ,0.101                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-315.0                             ,J2007-4434|J2007-445|J200755-443444|J200755-443449|B2004-447
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:01:59.1140                      ,3.2499999999999996E-7              ,-42:19:16.161                      ,5.166666666666667E-7               ,0.07                               ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-327.0                             ,J2101-4219|J2101-423|J210158-421910|J210159-421916|B2058-425
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:16:29.8161                      ,1.6388888888888888E-7              ,-55:27:20.445                      ,5.833333333333333E-8               ,0.063                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-307.0                             ,J2116-5527|J211629-552712|J211629-552720
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:38:01.0581                      ,3.493333333333334E-5               ,-46:46:40.458                      ,1.1963888888888889E-5              ,0.055                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-326.0                             ,J2138-4646|J213801-464640
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:00:56.7918                      ,4.805555555555556E-7               ,-42:14:46.270                      ,2.4166666666666665E-7              ,0.14                               ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-318.0                             ,J2000-4214|J200056-421431|J200056-421446
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:08:50.7973                      ,8.222222222222222E-7               ,-48:46:21.619                      ,6.861111111111112E-7               ,0.088                              ,0.009                              ,9.744E10                           ,0.009                              ,                                   ,-319.0                             ,J2108-4846|J210850-484621|J210850-484623
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:58:40.2026                      ,3.1666666666666667E-7              ,-47:19:26.553                      ,1.277777777777778E-7               ,0.019                              ,0.002                              ,9.744E10                           ,0.002                              ,                                   ,-327.0                             ,J2158-4719|J215840-471921|J215840-471927
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:59:13.2777                      ,3.1666666666666667E-7              ,-42:46:07.514                      ,1.4722222222222222E-7              ,0.448                              ,0.04                               ,9.744E10                           ,0.04                               ,                                   ,-317.0                             ,J1959-4246|J195911-424605|J195913-424607
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:23:46.2041                      ,4.6388888888888886E-7              ,-36:55:20.815                      ,2.6111111111111113E-7              ,0.066                              ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-330.0                             ,J2023-3655|J202345-365503|J202346-365517
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:06:34.8018                      ,3.555555555555556E-7               ,-50:11:39.463                      ,2.6111111111111113E-7              ,0.101                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-306.0                             ,J2006-5011|J200634-501139
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:41:52.4490                      ,5.833333333333333E-8               ,-37:29:12.991                      ,5.833333333333333E-8               ,0.384                              ,0.04                               ,9.744E10                           ,0.04                               ,                                   ,-336.0                             ,J2141-3729|J214152-372913|J214153-372915
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:47:45.1536                      ,2.5E-7                             ,-55:26:23.747                      ,8.88888888888889E-8                ,0.063                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-312.0                             ,J2147-5526|J214742-552614|J214744-552623
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:56:30.5651                      ,4.444444444444445E-7               ,-58:20:07.542                      ,1.3055555555555556E-7              ,0.157                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-299.0                             ,J2056-5820|J205630-582009|J205630-582015
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:27:50.7229                      ,2.916666666666667E-7               ,-47:26:19.731                      ,1.277777777777778E-7               ,0.109                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-316.0                             ,J2027-4726|J202749-472614|J202750-472619
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:47:31.1259                      ,1.3888888888888888E-7              ,-36:01:51.274                      ,2.75E-7                            ,0.13                               ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-337.0                             ,J2147-3601|J214730-360213|J214731-360152
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,20:49:10.0150                      ,6.944444444444444E-8               ,-40:20:31.137                      ,1.277777777777778E-7               ,0.15                               ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-330.0                             ,J2049-4020|J204909-402032|J204910-402031
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:32:44.8878                      ,5.833333333333333E-8               ,-45:36:37.929                      ,5.2777777777777776E-8              ,0.126                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-309.0                             ,J1932-4536|J193244-453638|J193244-453640
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,21:21:13.1938                      ,6.111111111111111E-8               ,-37:03:08.902                      ,1.1388888888888888E-7              ,0.102                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-336.0                             ,J2121-3703|J212111-370320|J212113-370308
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:08:43.9364                      ,2.2500000000000002E-7              ,-45:48:41.304                      ,9.444444444444445E-8               ,0.07                               ,0.007                              ,9.744E10                           ,0.007                              ,                                   ,-402.0                             ,J1908-4548|J190843-454841
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:04:10.3136                      ,1.1944444444444443E-6              ,-56:07:57.135                      ,5.388888888888888E-7               ,0.027                              ,0.003                              ,9.744E10                           ,0.003                              ,                                   ,-988.0                             ,J1904-5607|J190410-560756|J190411-560759
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,19:01:49.0082                      ,2.888888888888889E-7               ,-51:39:08.012                      ,1.1388888888888888E-7              ,0.104                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-397.0                             ,J1901-5139|J190149-513857|J190149-513908
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:57:00.4526                      ,1.3694444444444444E-6              ,-53:25:00.382                      ,8.527777777777777E-7               ,0.043                              ,0.004                              ,9.744E10                           ,0.004                              ,                                   ,-1019.0                            ,J1857-5325|J185700-532500|J185700-532501
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:49:25.9266                      ,9.972222222222222E-7               ,-43:14:13.341                      ,6.75E-7                            ,0.223                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-402.0                             ,J1849-4314|J184924-431426|J184925-431412
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:41:17.4978                      ,4.555555555555555E-7               ,-55:44:16.991                      ,1.777777777777778E-7               ,0.149                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-390.0                             ,J1841-5544|J184115-554419|J184117-554417
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:32:30.9778                      ,5.944444444444444E-7               ,-56:59:20.728                      ,2.111111111111111E-7               ,0.049                              ,0.005                              ,9.744E10                           ,0.005                              ,                                   ,-986.0                             ,J1832-5659|J183230-565922|J183231-565920
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:30:00.8695                      ,1.5833333333333333E-7              ,-44:41:11.677                      ,3.4444444444444444E-7              ,0.198                              ,0.02                               ,9.744E10                           ,0.02                               ,                                   ,-401.0                             ,J1830-4441|J183000-444111|J183000-444115
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:29:27.5808                      ,2.361111111111111E-7               ,-57:05:34.174                      ,9.444444444444445E-8               ,0.128                              ,0.01                               ,9.744E10                           ,0.01                               ,                                   ,-386.0                             ,J1829-5705|J182926-570528|J182927-570534
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:27:10.2381                      ,1.3055555555555556E-7              ,-45:33:09.965                      ,2.8055555555555556E-7              ,0.084                              ,0.008                              ,9.744E10                           ,0.008                              ,                                   ,-400.0                             ,J1827-4533|J182710-453310|J182711-453302
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:25:13.8098                      ,3.361111111111111E-7               ,-52:30:58.281                      ,1.277777777777778E-7               ,0.26                               ,0.03                               ,9.744E10                           ,0.03                               ,                                   ,-393.0                             ,J1825-5230|J182513-523059|J182513-523108
ALMA-Band 3                        ,ALMA                               ,2014-09-12 00:00:00.0              ,18:20:16.9793                      ,3.583333333333333E-7               ,-45:42:30.551                      ,1.4722222222222222E-7              ,0.062                              ,0.006                              ,9.744E10                           ,0.006                              ,                                   ,-400.0                             ,J1820-4542|J182015-454224|J182017-454230
